	instance	label_original	label
23269	http://purl.org/collections/nl/am/proxy-69648	http://purl.org/collections/nl/am/t-22503	6
23273	http://purl.org/collections/nl/am/proxy-26766	http://purl.org/collections/nl/am/t-15459	1
23274	http://purl.org/collections/nl/am/proxy-8529	http://purl.org/collections/nl/am/t-15606	4
23275	http://purl.org/collections/nl/am/proxy-20247	http://purl.org/collections/nl/am/t-16469	5
23276	http://purl.org/collections/nl/am/proxy-59420	http://purl.org/collections/nl/am/t-22503	6
23277	http://purl.org/collections/nl/am/proxy-18080	http://purl.org/collections/nl/am/t-22509	12
23278	http://purl.org/collections/nl/am/proxy-63024	http://purl.org/collections/nl/am/t-22503	6
23283	http://purl.org/collections/nl/am/proxy-26803	http://purl.org/collections/nl/am/t-5504	17
23297	http://purl.org/collections/nl/am/proxy-55015	http://purl.org/collections/nl/am/t-22503	6
23303	http://purl.org/collections/nl/am/proxy-16868	http://purl.org/collections/nl/am/t-22509	12
23305	http://purl.org/collections/nl/am/proxy-54497	http://purl.org/collections/nl/am/t-22503	6
23315	http://purl.org/collections/nl/am/proxy-61684	http://purl.org/collections/nl/am/t-22503	6
23316	http://purl.org/collections/nl/am/proxy-65177	http://purl.org/collections/nl/am/t-22503	6
23317	http://purl.org/collections/nl/am/proxy-64228	http://purl.org/collections/nl/am/t-14592	0
23323	http://purl.org/collections/nl/am/proxy-14278	http://purl.org/collections/nl/am/t-5504	17
23327	http://purl.org/collections/nl/am/proxy-17177	http://purl.org/collections/nl/am/t-22509	12
23329	http://purl.org/collections/nl/am/proxy-50938	http://purl.org/collections/nl/am/t-22503	6
23330	http://purl.org/collections/nl/am/proxy-47869	http://purl.org/collections/nl/am/t-22503	6
23335	http://purl.org/collections/nl/am/proxy-57366	http://purl.org/collections/nl/am/t-22503	6
23340	http://purl.org/collections/nl/am/proxy-58190	http://purl.org/collections/nl/am/t-22503	6
23347	http://purl.org/collections/nl/am/proxy-28448	http://purl.org/collections/nl/am/t-15579	3
23351	http://purl.org/collections/nl/am/proxy-22681	http://purl.org/collections/nl/am/t-15606	4
23359	http://purl.org/collections/nl/am/proxy-70388	http://purl.org/collections/nl/am/t-22503	6
23362	http://purl.org/collections/nl/am/proxy-47668	http://purl.org/collections/nl/am/t-5504	17
23363	http://purl.org/collections/nl/am/proxy-66289	http://purl.org/collections/nl/am/t-22508	11
23364	http://purl.org/collections/nl/am/proxy-53515	http://purl.org/collections/nl/am/t-22503	6
23369	http://purl.org/collections/nl/am/proxy-16238	http://purl.org/collections/nl/am/t-5504	17
23371	http://purl.org/collections/nl/am/proxy-66	http://purl.org/collections/nl/am/t-22503	6
23372	http://purl.org/collections/nl/am/proxy-58629	http://purl.org/collections/nl/am/t-5504	17
23375	http://purl.org/collections/nl/am/proxy-7334	http://purl.org/collections/nl/am/t-15606	4
23379	http://purl.org/collections/nl/am/proxy-44373	http://purl.org/collections/nl/am/t-5504	17
23388	http://purl.org/collections/nl/am/proxy-56313	http://purl.org/collections/nl/am/t-22503	6
23390	http://purl.org/collections/nl/am/proxy-20904	http://purl.org/collections/nl/am/t-15459	1
23398	http://purl.org/collections/nl/am/proxy-19616	http://purl.org/collections/nl/am/t-15579	3
23406	http://purl.org/collections/nl/am/proxy-32222	http://purl.org/collections/nl/am/t-15579	3
23409	http://purl.org/collections/nl/am/proxy-28949	http://purl.org/collections/nl/am/t-15579	3
23410	http://purl.org/collections/nl/am/proxy-20	http://purl.org/collections/nl/am/t-22503	6
23418	http://purl.org/collections/nl/am/proxy-25251	http://purl.org/collections/nl/am/t-5504	17
23419	http://purl.org/collections/nl/am/proxy-14481	http://purl.org/collections/nl/am/t-5504	17
23427	http://purl.org/collections/nl/am/proxy-29911	http://purl.org/collections/nl/am/t-5504	17
23431	http://purl.org/collections/nl/am/proxy-65936	http://purl.org/collections/nl/am/t-22503	6
23433	http://purl.org/collections/nl/am/proxy-10653	http://purl.org/collections/nl/am/t-22508	11
23441	http://purl.org/collections/nl/am/proxy-4286	http://purl.org/collections/nl/am/t-22505	8
23442	http://purl.org/collections/nl/am/proxy-25077	http://purl.org/collections/nl/am/t-15459	1
23446	http://purl.org/collections/nl/am/proxy-4087	http://purl.org/collections/nl/am/t-22503	6
23447	http://purl.org/collections/nl/am/proxy-54786	http://purl.org/collections/nl/am/t-22503	6
23448	http://purl.org/collections/nl/am/proxy-34929	http://purl.org/collections/nl/am/t-22509	12
23456	http://purl.org/collections/nl/am/proxy-66302	http://purl.org/collections/nl/am/t-22508	11
23458	http://purl.org/collections/nl/am/proxy-14588	http://purl.org/collections/nl/am/t-15579	3
23459	http://purl.org/collections/nl/am/proxy-13508	http://purl.org/collections/nl/am/t-22507	10
23461	http://purl.org/collections/nl/am/proxy-37790	http://purl.org/collections/nl/am/t-22506	9
23464	http://purl.org/collections/nl/am/proxy-5427	http://purl.org/collections/nl/am/t-15459	1
23468	http://purl.org/collections/nl/am/proxy-55764	http://purl.org/collections/nl/am/t-22503	6
23469	http://purl.org/collections/nl/am/proxy-9308	http://purl.org/collections/nl/am/t-5504	17
23470	http://purl.org/collections/nl/am/proxy-9639	http://purl.org/collections/nl/am/t-15459	1
23477	http://purl.org/collections/nl/am/proxy-42559	http://purl.org/collections/nl/am/t-22505	8
23482	http://purl.org/collections/nl/am/proxy-54316	http://purl.org/collections/nl/am/t-22503	6
23485	http://purl.org/collections/nl/am/proxy-33556	http://purl.org/collections/nl/am/t-22509	12
23486	http://purl.org/collections/nl/am/proxy-60718	http://purl.org/collections/nl/am/t-22503	6
23493	http://purl.org/collections/nl/am/proxy-59279	http://purl.org/collections/nl/am/t-22503	6
23498	http://purl.org/collections/nl/am/proxy-69187	http://purl.org/collections/nl/am/t-22503	6
23499	http://purl.org/collections/nl/am/proxy-41266	http://purl.org/collections/nl/am/t-22505	8
23502	http://purl.org/collections/nl/am/proxy-23415	http://purl.org/collections/nl/am/t-22508	11
23506	http://purl.org/collections/nl/am/proxy-51068	http://purl.org/collections/nl/am/t-22503	6
23508	http://purl.org/collections/nl/am/proxy-13379	http://purl.org/collections/nl/am/t-15459	1
23520	http://purl.org/collections/nl/am/proxy-38498	http://purl.org/collections/nl/am/t-22506	9
23529	http://purl.org/collections/nl/am/proxy-48562	http://purl.org/collections/nl/am/t-28650	14
23532	http://purl.org/collections/nl/am/proxy-2163	http://purl.org/collections/nl/am/t-22503	6
23537	http://purl.org/collections/nl/am/proxy-41698	http://purl.org/collections/nl/am/t-22505	8
23566	http://purl.org/collections/nl/am/proxy-65658	http://purl.org/collections/nl/am/t-22503	6
23571	http://purl.org/collections/nl/am/proxy-53840	http://purl.org/collections/nl/am/t-22503	6
23572	http://purl.org/collections/nl/am/proxy-4221	http://purl.org/collections/nl/am/t-22505	8
23582	http://purl.org/collections/nl/am/proxy-68684	http://purl.org/collections/nl/am/t-22508	11
23589	http://purl.org/collections/nl/am/proxy-13553	http://purl.org/collections/nl/am/t-22507	10
23592	http://purl.org/collections/nl/am/proxy-48304	http://purl.org/collections/nl/am/t-28650	14
23593	http://purl.org/collections/nl/am/proxy-70315	http://purl.org/collections/nl/am/t-22503	6
23595	http://purl.org/collections/nl/am/proxy-32080	http://purl.org/collections/nl/am/t-15579	3
23599	http://purl.org/collections/nl/am/proxy-27081	http://purl.org/collections/nl/am/t-22508	11
23604	http://purl.org/collections/nl/am/proxy-42452	http://purl.org/collections/nl/am/t-22505	8
23605	http://purl.org/collections/nl/am/proxy-3801	http://purl.org/collections/nl/am/t-22503	6
23608	http://purl.org/collections/nl/am/proxy-60881	http://purl.org/collections/nl/am/t-22503	6
23609	http://purl.org/collections/nl/am/proxy-3318	http://purl.org/collections/nl/am/t-22503	6
23611	http://purl.org/collections/nl/am/proxy-71167	http://purl.org/collections/nl/am/t-22503	6
23614	http://purl.org/collections/nl/am/proxy-45855	http://purl.org/collections/nl/am/t-14592	0
23618	http://purl.org/collections/nl/am/proxy-20278	http://purl.org/collections/nl/am/t-15606	4
23622	http://purl.org/collections/nl/am/proxy-34901	http://purl.org/collections/nl/am/t-22509	12
23623	http://purl.org/collections/nl/am/proxy-5996	http://purl.org/collections/nl/am/t-15459	1
23633	http://purl.org/collections/nl/am/proxy-21071	http://purl.org/collections/nl/am/t-15579	3
23638	http://purl.org/collections/nl/am/proxy-68494	http://purl.org/collections/nl/am/t-14592	0
23642	http://purl.org/collections/nl/am/proxy-48565	http://purl.org/collections/nl/am/t-28650	14
23645	http://purl.org/collections/nl/am/proxy-74457	http://purl.org/collections/nl/am/t-22509	12
23646	http://purl.org/collections/nl/am/proxy-68424	http://purl.org/collections/nl/am/t-14592	0
23647	http://purl.org/collections/nl/am/proxy-61101	http://purl.org/collections/nl/am/t-22503	6
23648	http://purl.org/collections/nl/am/proxy-44153	http://purl.org/collections/nl/am/t-14592	0
23665	http://purl.org/collections/nl/am/proxy-71843	http://purl.org/collections/nl/am/t-22503	6
23668	http://purl.org/collections/nl/am/proxy-49230	http://purl.org/collections/nl/am/t-22504	7
23694	http://purl.org/collections/nl/am/proxy-48182	http://purl.org/collections/nl/am/t-15606	4
23696	http://purl.org/collections/nl/am/proxy-34718	http://purl.org/collections/nl/am/t-22509	12
23698	http://purl.org/collections/nl/am/proxy-43967	http://purl.org/collections/nl/am/t-22505	8
23704	http://purl.org/collections/nl/am/proxy-1533	http://purl.org/collections/nl/am/t-22503	6
23717	http://purl.org/collections/nl/am/proxy-3531	http://purl.org/collections/nl/am/t-22503	6
23719	http://purl.org/collections/nl/am/proxy-7490	http://purl.org/collections/nl/am/t-15579	3
23722	http://purl.org/collections/nl/am/proxy-17479	http://purl.org/collections/nl/am/t-22509	12
23731	http://purl.org/collections/nl/am/proxy-35978	http://purl.org/collections/nl/am/t-22509	12
23733	http://purl.org/collections/nl/am/proxy-46075	http://purl.org/collections/nl/am/t-14592	0
23734	http://purl.org/collections/nl/am/proxy-58619	http://purl.org/collections/nl/am/t-22503	6
23736	http://purl.org/collections/nl/am/proxy-43693	http://purl.org/collections/nl/am/t-22505	8
23750	http://purl.org/collections/nl/am/proxy-57757	http://purl.org/collections/nl/am/t-22503	6
23753	http://purl.org/collections/nl/am/proxy-16184	http://purl.org/collections/nl/am/t-32052	16
23757	http://purl.org/collections/nl/am/proxy-3077	http://purl.org/collections/nl/am/t-22503	6
23761	http://purl.org/collections/nl/am/proxy-49047	http://purl.org/collections/nl/am/t-22504	7
23764	http://purl.org/collections/nl/am/proxy-21959	http://purl.org/collections/nl/am/t-5504	17
23770	http://purl.org/collections/nl/am/proxy-8143	http://purl.org/collections/nl/am/t-5504	17
23771	http://purl.org/collections/nl/am/proxy-19906	http://purl.org/collections/nl/am/t-15579	3
23780	http://purl.org/collections/nl/am/proxy-12322	http://purl.org/collections/nl/am/t-15606	4
23785	http://purl.org/collections/nl/am/proxy-13149	http://purl.org/collections/nl/am/t-15459	1
23794	http://purl.org/collections/nl/am/proxy-53378	http://purl.org/collections/nl/am/t-22503	6
23798	http://purl.org/collections/nl/am/proxy-41681	http://purl.org/collections/nl/am/t-22505	8
23799	http://purl.org/collections/nl/am/proxy-60765	http://purl.org/collections/nl/am/t-22503	6
23800	http://purl.org/collections/nl/am/proxy-44085	http://purl.org/collections/nl/am/t-22505	8
23804	http://purl.org/collections/nl/am/proxy-68295	http://purl.org/collections/nl/am/t-14592	0
23809	http://purl.org/collections/nl/am/proxy-33644	http://purl.org/collections/nl/am/t-22509	12
23813	http://purl.org/collections/nl/am/proxy-28375	http://purl.org/collections/nl/am/t-15579	3
23815	http://purl.org/collections/nl/am/proxy-31218	http://purl.org/collections/nl/am/t-22507	10
23816	http://purl.org/collections/nl/am/proxy-7748	http://purl.org/collections/nl/am/t-15579	3
23819	http://purl.org/collections/nl/am/proxy-56061	http://purl.org/collections/nl/am/t-22503	6
23822	http://purl.org/collections/nl/am/proxy-21385	http://purl.org/collections/nl/am/t-15579	3
23829	http://purl.org/collections/nl/am/proxy-20801	http://purl.org/collections/nl/am/t-15606	4
23830	http://purl.org/collections/nl/am/proxy-34248	http://purl.org/collections/nl/am/t-22509	12
23831	http://purl.org/collections/nl/am/proxy-45898	http://purl.org/collections/nl/am/t-14592	0
23832	http://purl.org/collections/nl/am/proxy-23332	http://purl.org/collections/nl/am/t-15459	1
23834	http://purl.org/collections/nl/am/proxy-31924	http://purl.org/collections/nl/am/t-15579	3
23835	http://purl.org/collections/nl/am/proxy-30986	http://purl.org/collections/nl/am/t-15459	1
23839	http://purl.org/collections/nl/am/proxy-209	http://purl.org/collections/nl/am/t-22503	6
23845	http://purl.org/collections/nl/am/proxy-40904	http://purl.org/collections/nl/am/t-22505	8
23854	http://purl.org/collections/nl/am/proxy-39627	http://purl.org/collections/nl/am/t-22506	9
23860	http://purl.org/collections/nl/am/proxy-55513	http://purl.org/collections/nl/am/t-22503	6
23863	http://purl.org/collections/nl/am/proxy-32369	http://purl.org/collections/nl/am/t-5504	17
23865	http://purl.org/collections/nl/am/proxy-68504	http://purl.org/collections/nl/am/t-14592	0
23869	http://purl.org/collections/nl/am/proxy-36886	http://purl.org/collections/nl/am/t-22509	12
23875	http://purl.org/collections/nl/am/proxy-17750	http://purl.org/collections/nl/am/t-22509	12
23885	http://purl.org/collections/nl/am/proxy-12337	http://purl.org/collections/nl/am/t-15606	4
23891	http://purl.org/collections/nl/am/proxy-39225	http://purl.org/collections/nl/am/t-22506	9
23892	http://purl.org/collections/nl/am/proxy-63675	http://purl.org/collections/nl/am/t-5504	17
23909	http://purl.org/collections/nl/am/proxy-7452	http://purl.org/collections/nl/am/t-15579	3
23914	http://purl.org/collections/nl/am/proxy-13285	http://purl.org/collections/nl/am/t-15459	1
23917	http://purl.org/collections/nl/am/proxy-16629	http://purl.org/collections/nl/am/t-5504	17
23922	http://purl.org/collections/nl/am/proxy-812	http://purl.org/collections/nl/am/t-22503	6
23925	http://purl.org/collections/nl/am/proxy-31405	http://purl.org/collections/nl/am/t-15579	3
23932	http://purl.org/collections/nl/am/proxy-64476	http://purl.org/collections/nl/am/t-15579	3
23934	http://purl.org/collections/nl/am/proxy-70670	http://purl.org/collections/nl/am/t-22503	6
23938	http://purl.org/collections/nl/am/proxy-35106	http://purl.org/collections/nl/am/t-22509	12
23940	http://purl.org/collections/nl/am/proxy-19355	http://purl.org/collections/nl/am/t-15579	3
23948	http://purl.org/collections/nl/am/proxy-55492	http://purl.org/collections/nl/am/t-22503	6
23950	http://purl.org/collections/nl/am/proxy-25548	http://purl.org/collections/nl/am/t-15579	3
23957	http://purl.org/collections/nl/am/proxy-47924	http://purl.org/collections/nl/am/t-5504	17
23966	http://purl.org/collections/nl/am/proxy-64703	http://purl.org/collections/nl/am/t-15579	3
23968	http://purl.org/collections/nl/am/proxy-28802	http://purl.org/collections/nl/am/t-5504	17
23969	http://purl.org/collections/nl/am/proxy-38324	http://purl.org/collections/nl/am/t-22506	9
23970	http://purl.org/collections/nl/am/proxy-3515	http://purl.org/collections/nl/am/t-22503	6
23974	http://purl.org/collections/nl/am/proxy-44953	http://purl.org/collections/nl/am/t-14592	0
23981	http://purl.org/collections/nl/am/proxy-68628	http://purl.org/collections/nl/am/t-14592	0
23999	http://purl.org/collections/nl/am/proxy-36981	http://purl.org/collections/nl/am/t-22509	12
24000	http://purl.org/collections/nl/am/proxy-36520	http://purl.org/collections/nl/am/t-22509	12
24005	http://purl.org/collections/nl/am/proxy-61287	http://purl.org/collections/nl/am/t-22503	6
24009	http://purl.org/collections/nl/am/proxy-70898	http://purl.org/collections/nl/am/t-22503	6
24038	http://purl.org/collections/nl/am/proxy-2439	http://purl.org/collections/nl/am/t-22503	6
24040	http://purl.org/collections/nl/am/proxy-9425	http://purl.org/collections/nl/am/t-15459	1
24044	http://purl.org/collections/nl/am/proxy-26473	http://purl.org/collections/nl/am/t-15459	1
24046	http://purl.org/collections/nl/am/proxy-1270	http://purl.org/collections/nl/am/t-22503	6
24047	http://purl.org/collections/nl/am/proxy-32104	http://purl.org/collections/nl/am/t-15579	3
24051	http://purl.org/collections/nl/am/proxy-8858	http://purl.org/collections/nl/am/t-15606	4
